row_id,language,batch_id,status,fail_reason,intent,input_preview,jsonl_line,created_at
25874,kn,448,kept,,empathetic,ಆದರೆ ನನಗೆ ತುಂಬಾ ತುರ್ತು ಇದೆ!,24454,2026-08-23T23:51:47Z
25875,kn,448,kept,,positive_ack,ನಾನು ರಿಪೋರ್ಟ್ಸ್ ತಂದಿದ್ದೇನೆ,24455,2026-08-23T23:51:48Z
25876,kn,448,kept,,surprised,"ಅಯ್ಯೋ ದೇವರೇ, ಇದು ಹೇಗೆ ಸಾಧ್ಯ?",24456,2026-08-23T23:51:48Z
25877,kn,448,kept,,positive_ack,ಈಗಲೇ ಬುಕ್ ಮಾಡಿಬಿಡಿ,24457,2026-08-23T23:51:48Z
25878,kn,448,kept,,agreeing,ಆ ಡಾಕ್ಟರ್ ತುಂಬಾ ಒಳ್ಳೆಯವರು ಅಲ್ವಾ?,24458,2026-08-23T23:51:48Z
25879,kn,448,kept,,empathetic,ನನಗೆ ಭಯವಾಗುತ್ತಿದೆ,24459,2026-08-23T23:51:48Z
25880,kn,448,kept,,clarifying_question,ನಾನು ಮೊದಲೇ ಕರೆ ಮಾಡಿದ್ದೆ,24460,2026-08-23T23:51:48Z
25881,kn,448,kept,,excited,ಅಬ್ಬಾ! ಇಷ್ಟು ಬೇಗ ಗುಣವಾಯಿತಾ?,24461,2026-08-23T23:51:49Z
25882,kn,448,kept,,thinking,ಆ ಮೆಡಿಕಲ್ ಸ್ಟೋರ್ ಎಲ್ಲಿದೆ?,24462,2026-08-23T23:51:49Z
25883,kn,448,kept,,thinking,ಅದಕ್ಕೆ ತುಂಬಾ ದಿನವಾಯಿತು,24463,2026-08-23T23:51:49Z
25884,kn,448,kept,,excited,ನನಗೆ ತುಂಬಾ ಖುಷಿಯಾಗುತ್ತಿದೆ,24464,2026-08-23T23:51:49Z
25885,kn,448,kept,,negative_ack,ನನಗೆ ಈ ಆಫರ್ ಇಷ್ಟ ಇಲ್ಲ,24465,2026-08-23T23:51:49Z
25886,kn,449,kept,,empathetic,ನನ್ನ ಆರ್ಡರ್ ಇನ್ನೂ ಬರಲಿಲ್ಲ,24466,2026-08-23T23:51:49Z
25887,kn,449,kept,,apologetic,ಸರ್ವಿಸ್ ತುಂಬಾ ಕೆಟ್ಟಾಗಿದೆ,24467,2026-08-23T23:51:50Z
25888,kn,449,kept,,agreeing,ಮೂರು ಸಲ ಹೇಳಿದ್ದೀನಿ ಅದೇ ವಿಷಯವನ್ನು,24468,2026-08-23T23:51:50Z
25889,kn,449,kept,,positive_ack,ಇದು ಅಸಲಿಗೆ ವರ್ಕ್ ಆಗಲ್ವಾ?,24469,2026-08-23T23:51:50Z
25890,kn,449,kept,,calming,ನನಗೆ ತುಂಬಾ ಕೋಪ ಬರ್ತಿದೆ,24470,2026-08-23T23:51:50Z
25891,kn,449,kept,,encouraging,ಯಾರಿಗೆ ಕಾಲ್ ಮಾಡಬೇಕು ಈಗ?,24471,2026-08-23T23:51:50Z
25892,kn,449,kept,,thinking,ಇನ್ನು ಎಷ್ಟು ದಿನ ಕಾಯಬೇಕು?,24472,2026-08-23T23:51:51Z
25893,kn,449,kept,,agreeing,ಇದು ತುಂಬಾ ಅನ್ ಫೇರ್ ಆಗಿದೆ,24473,2026-08-23T23:51:51Z
25894,kn,449,kept,,empathetic,ಕಾಂಪ್ಲೇಂಟ್ ಮಾಡೋದು ತುಂಬಾ ಕಷ್ಟ,24474,2026-08-23T23:51:51Z
25895,kn,449,kept,,positive_ack,ನಿಮ್ಮ ಆ್ಯಪ್ ತುಂಬಾ ಹ್ಯಾಂಗ್ ಆಗುತ್ತೆ,24475,2026-08-23T23:51:51Z
25896,kn,449,kept,,positive_ack,ನನ್ನ ಹಣ ವಾಪಸ್ ಕೊಡಿ,24476,2026-08-23T23:51:51Z
25897,kn,449,kept,,apologetic,ನೀವು ಹೇಳಿದ್ದು ಏನೂ ಆಗಿಲ್ಲ,24477,2026-08-23T23:51:51Z
25898,kn,449,kept,,encouraging,ಈಗ ಯಾರು ರಿಪ್ಲೈ ಮಾಡ್ತಾರೆ?,24478,2026-08-23T23:51:51Z
25899,kn,448,kept,,empathetic,ನನಗೆ ಅರ್ಥ ಆಗ್ತಿಲ್ಲ,24479,2026-08-23T23:51:52Z
25900,kn,448,kept,,impatient,ಇನ್ನೂ ಎಷ್ಟು ಸಮಯ ಬೇಕು?,24480,2026-08-23T23:51:52Z
25901,kn,448,kept,,skeptical,ಅಲ್ಲಿನ ಆಹಾರ ನನಗೇ cocok ಆಗುತ್ತಾ?,24481,2026-08-23T23:51:52Z
25902,kn,448,kept,,negative_ack,ನನಗೆ ಈ ಹೋಟೆಲ್ ಇಷ್ಟವಾಗಲಿಲ್ಲ.,24482,2026-08-23T23:51:52Z
25903,kn,448,kept,,skeptical,ಇದು ತುಂಬಾ ದೂರದ ಜಾಗವಲ್ಲವಾ?,24483,2026-08-23T23:51:52Z
25904,kn,448,kept,,impatient,ಇನ್ನೊಂದು ಬಾರಿ ಚೆಕ್ ಮಾಡಿ ನೋಡಿ.,24484,2026-08-23T23:51:53Z
25905,kn,448,kept,,skeptical,ಟ್ರಾಫಿಕ್ ತುಂಬಾ ಜಾಸ್ತಿ ಇರುತ್ತೆ ಅಲ್ವಾ?,24485,2026-08-23T23:51:53Z
25906,kn,448,kept,,negative_ack,"ಇಲ್ಲ, ಇದು ಸರಿಯಾದ ಸಮಯವಲ್ಲ.",24486,2026-08-23T23:51:53Z
25907,kn,448,kept,,impatient,ಕನ್ಫರ್ಮ್ ಆಗಿದೆಯಾ ಅಥವಾ ಇಲ್ಲವಾ?,24487,2026-08-23T23:51:53Z
25908,kn,448,kept,,thinking,ಅಲ್ಲಿಗೆ ಹೋಗಲು ಪರ್ಮಿಷನ್ ಬೇಕಾ?,24488,2026-08-23T23:51:54Z
25909,kn,448,kept,,skeptical,ಈ ಬೆಲೆ ತುಂಬಾ ಜಾಸ್ತಿ ಅನಿಸುತ್ತೆ.,24489,2026-08-23T23:51:54Z
25910,kn,448,kept,,negative_ack,ನನಗೆ ಈ ಜಾಗ ಇಷ್ಟವಾಗುತ್ತಿಲ್ಲ.,24490,2026-08-23T23:51:54Z
25911,kn,448,kept,,impatient,ಇನ್ನೂ ಎಷ್ಟು ದಿನ ಕಾಯಬೇಕು?,24491,2026-08-23T23:51:54Z
25912,kn,451,kept,,thinking,ಇವತ್ತು ಮಳೆ ಬರೋದು ಖಂಡಿತ,24492,2026-08-23T23:51:54Z
25913,kn,451,kept,,agreeing,ಟ್ರಾಫಿಕ್ ತುಂಬಾ ಇದೆ ಅಲ್ವಾ?,24493,2026-08-23T23:51:55Z
25914,kn,451,kept,,negative_ack,"ಇಲ್ಲ ಇಲ್ಲ, ನಾನು ಹೇಳಿದ್ದು ಬೇರೆ",24494,2026-08-23T23:51:55Z
25915,kn,451,kept,,impatient,ಇನ್ನೂ ಎಷ್ಟು ಸಮಯ ಬೇಕಾಗುತ್ತೆ?,24495,2026-08-23T23:51:55Z
25916,kn,451,kept,,skeptical,ಬಸ್ಸುಗಳು ಸರಿಯಾಗಿ ಓಡ್ತಿಲ್ವಲ್ಲ,24496,2026-08-23T23:51:55Z
25917,kn,451,kept,,thinking,ಇವತ್ತು ತುಂಬಾ ಬಿಸಿಲಿದೆ,24497,2026-08-23T23:51:55Z
25918,kn,451,kept,,negative_ack,ಇದಕ್ಕೆ ಈಗ ಮಳೆ ಬರಬಾರದಿತ್ತು,24498,2026-08-23T23:51:55Z
25919,kn,451,kept,,thinking,ದೂರದ ದಾರಿಯಲ್ಲಿ ಮಳೆ ಇದೆಯಾ?,24499,2026-08-23T23:51:56Z
25920,kn,451,kept,,impatient,ಯಾಕೆ ಇಷ್ಟು ಲೇಟ್ ಆಯ್ತು?,24500,2026-08-23T23:51:56Z
25921,kn,451,kept,,negative_ack,"ಇಲ್ಲ, ಈ ರೂಟ್ ಬೇಡ",24501,2026-08-23T23:51:56Z
25922,kn,451,kept,,empathetic,ಬೆಂಗಳೂರು ಟ್ರಾಫಿಕ್ ಸಹಿಸೋಕೆ ಆಗಲ್ಲ,24502,2026-08-23T23:51:56Z
25923,kn,451,kept,,agreeing,ಮಳೆ ಬಂದ್ರೆ ಎಲ್ಲ ಕಡೆ ನೀರು ನಿಲ್ಲುತ್ತೆ,24503,2026-08-23T23:51:57Z
25924,kn,452,kept,,sad_acknowledge,ನನ್ನ ಫ್ರೆಂಡ್ಸ್ ಯಾರೂ ಬರಲ್ಲ ಅನ್ಸುತ್ತೆ,24504,2026-08-23T23:51:57Z
25925,kn,452,kept,,sad_acknowledge,ನನಗೆ ತುಂಬಾ ಬೇಜಾರಾಗಿದೆ,24505,2026-08-23T23:51:57Z
25926,kn,452,kept,,positive_ack,ಕ್ಷಮಿಸಿ ನಾನು ಸ್ವಲ್ಪ ತಡವಾಗಿ ಬರ್ತೀನಿ,24506,2026-08-23T23:51:57Z
25927,kn,452,kept,,thinking,ಈ ಪ್ಲಾನ್ ನನಗೇನು ಇಷ್ಟವಾಗ್ಲಿಲ್ಲ,24507,2026-08-23T23:51:57Z
25928,kn,452,kept,,calming,ನೀವು ಹೇಳಿದ್ದು ಸರಿ ಆದ್ರೆ ನನಗೆ ಕಷ್ಟ,24508,2026-08-23T23:51:57Z
25929,kn,452,kept,,empathetic,ಅವನು ಯಾವಾಗಲೂ ಹೀಗೆ ಮಾಡ್ತಾನೆ,24509,2026-08-23T23:51:58Z
25930,kn,452,kept,,positive_ack,ನಾನು ಈಗಲೇ ಹೊರಡಬೇಕು,24510,2026-08-23T23:51:58Z
25931,kn,452,kept,,calming,ನನಗೆ ತುಂಬಾ ಕೋಪ ಬರ್ತಿದೆ,24511,2026-08-23T23:51:58Z
25932,kn,452,kept,,thinking,ನಾನು ಸ್ವಲ್ಪ ಯೋಚನೆ ಮಾಡ್ಬೇಕು,24512,2026-08-23T23:51:58Z
25933,kn,452,kept,,thinking,ನನಗೆ ಆ ಜಾಗ ಇಷ್ಟವಿಲ್ಲ,24513,2026-08-23T23:51:58Z
25934,kn,452,kept,,apologetic,ನನ್ನನ್ನು ಕ್ಷಮಿಸಿ ನಾನು ಮರೆತುಬಿಟ್ಟೆ,24514,2026-08-23T23:51:58Z
25935,kn,448,kept,,apologetic,ಇದರಲ್ಲಿ ಕೂದಲು ಇದೆ ನೋಡಿ,24515,2026-08-23T23:51:59Z
25936,kn,448,kept,,calming,ದಯವಿಟ್ಟು ಸ್ವಲ್ಪ ವೇಗವಾಗಿ ಮಾಡಿ,24516,2026-08-23T23:51:59Z
25937,kn,448,kept,,negative_ack,ನನಗೆ ಇದು ಇಷ್ಟವಾಗಲಿಲ್ಲ,24517,2026-08-23T23:51:59Z
25938,kn,448,kept,,apologetic,ನೀವು ನನ್ನನ್ನು ಇಗ್ನೋರ್ ಮಾಡ್ತಿದ್ದೀರಾ,24518,2026-08-23T23:51:59Z
25939,kn,448,kept,,sad_acknowledge,ಈ ಹೋಟೆಲ್ ತುಂಬಾ ಕ್ಲೀನ್ ಇಲ್ಲ,24519,2026-08-23T23:51:59Z
25940,kn,457,kept,,empathetic,ನನಗೆ ಈ ಲೆಕ್ಕ ಅರ್ಥವಾಗುತ್ತಿಲ್ಲ,24520,2026-08-23T23:51:59Z
25941,kn,457,kept,,agreeing,ಅದು ಸ್ವಲ್ಪ ಕಷ್ಟ ಅನಿಸುತ್ತೆ,24521,2026-08-23T23:52:00Z
25942,kn,457,kept,,positive_ack,ನಾನು ನಾಳೆ ಎಕ್ಸಾಮ್ ಬರೆಯಬೇಕು,24522,2026-08-23T23:52:00Z
25943,kn,457,kept,,thinking,ಕನ್ನಡ ವ್ಯಾಕರಣ ತುಂಬಾ ಕಠಿಣವಾಗಿದೆ,24523,2026-08-23T23:52:00Z
25944,kn,457,kept,,hesitating,ನನಗೆ ಈ ವಿಷಯದ ಬಗ್ಗೆ ಹೆಚ್ಚು ಗೊತ್ತಿಲ್ಲ,24524,2026-08-23T23:52:00Z
25945,kn,457,kept,,thinking,ಅದಕ್ಕೆ ಬೇರೆ ದಾರಿ ಇದೆಯೇ?,24525,2026-08-23T23:52:00Z
25946,kn,457,kept,,encouraging,ನಾನು ಕಲಿಯಲು ಬಯಸುತ್ತೇನೆ,24526,2026-08-23T23:52:00Z
25947,kn,457,kept,,thinking,ಯಾವ ಸಮಯಕ್ಕೆ ಕ್ಲಾಸ್ ಶುರುವಾಗುತ್ತೆ?,24527,2026-08-23T23:52:01Z
25948,kn,457,kept,,skeptical,ನನಗೆ ಇದು ಸರಿಯಾಗಿ ಅನ್ನಿಸಿಲ್ಲ,24528,2026-08-23T23:52:01Z
25949,kn,457,kept,,agreeing,ಇದು ತುಂಬಾ ಸುಲಭದ ವಿಷಯ,24529,2026-08-23T23:52:01Z
25950,kn,457,kept,,empathetic,ನನ್ನ ನೋಟ್ಸ್ ಎಲ್ಲೂ ಸಿಗುತ್ತಿಲ್ಲ,24530,2026-08-23T23:52:01Z
25951,kn,457,kept,,clarifying_question,ಅದನ್ನು ಮತ್ತೆ ವಿವರಿಸಿ,24531,2026-08-23T23:52:01Z
25952,kn,457,kept,,excited,ನಾವು ಎಲ್ಲರೂ ಮೈಸೂರಿಗೆ ಹೋಗುತ್ತಿದ್ದೇವೆ,24532,2026-08-23T23:52:01Z
25953,kn,457,kept,,empathetic,ಆದರೆ ನನ್ನ ಗೆಳೆಯ ಬರಲು ಸಾಧ್ಯವಿಲ್ಲ,24533,2026-08-23T23:52:02Z
25954,kn,457,kept,,thinking,ಅವನಿಗೆ ತುಂಬಾ ಕೆಲಸವಿದೆ,24534,2026-08-23T23:52:02Z
25955,kn,457,kept,,positive_ack,ನಾನು ಅವನನ್ನು ಮನವೊಲಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತೇನೆ,24535,2026-08-23T23:52:02Z
25956,kn,457,kept,,excited,ನಾವು ಸಿನಿಮಾ ನೋಡೋಣ ಅಂತ ಪ್ಲಾನ್ ಮಾಡಿದ್ದೀವಿ,24536,2026-08-23T23:52:02Z
25957,kn,457,kept,,surprised,ಆದರೆ ಟಿಕೆಟ್ ಎಲ್ಲಾ ಮುಗಿದು ಹೋಗಿವೆ,24537,2026-08-23T23:52:02Z
25958,kn,457,kept,,agreeing,ಬೇರೆ ಥಿಯೇಟರ್ ಚೆಕ್ ಮಾಡೋಣ,24538,2026-08-23T23:52:02Z
25959,kn,457,kept,,thinking,ಅವನು ಇವತ್ತು ಪಾರ್ಟಿಗೆ ಬರ್ತಾನಾ?,24539,2026-08-23T23:52:03Z
25960,kn,457,kept,,excited,ನನ್ನ ಬೆಸ್ಟ್ ಫ್ರೆಂಡ್ ಮದುವೆಯಾಗುತ್ತಿದ್ದಾಳೆ,24540,2026-08-23T23:52:03Z
25961,kn,457,kept,,empathetic,ಆದರೆ ಅವಳು ತುಂಬಾ ಗಾಬರಿಯಾಗಿದ್ದಾಳೆ,24541,2026-08-23T23:52:03Z
25962,kn,457,kept,,excited,ನಾವು ಎಲ್ಲರೂ ಸೇರಿ ಸರ್ಪ್ರೈಸ್ ಕೊಡೋಣ,24542,2026-08-23T23:52:03Z
25963,kn,457,kept,,no_filler,ಅವಳಿಗೆ ಈ ಪ್ಲಾನ್ ಇಷ್ಟ ಆಗುತ್ತಾ?,24543,2026-08-23T23:52:03Z
25964,kn,456,kept,,impatient,ಇನ್ನು ಎಷ್ಟು ದಿನ ಆಗುತ್ತೆ?,24544,2026-08-23T23:52:04Z
25965,kn,456,kept,,skeptical,ಇದು ತುಂಬಾ ದುಬಾರಿ ಅನ್ಸುತ್ತೆ.,24545,2026-08-23T23:52:04Z
25966,kn,456,kept,,negative_ack,ನಾನು ಆರ್ಡರ್ ಮಾಡಿದ್ದೇ ಇಲ್ಲ.,24546,2026-08-23T23:52:04Z
25967,kn,456,kept,,negative_ack,ಪ್ಯಾಕೇಜಿಂಗ್ ತುಂಬಾ ಕೆಟ್ಟದಾಗಿದೆ.,24547,2026-08-23T23:52:04Z
25968,kn,456,kept,,impatient,ರಿಫಂಡ್ ಯಾವಾಗ ಬರುತ್ತೆ?,24548,2026-08-23T23:52:04Z
25969,kn,456,kept,,skeptical,ಇದು ನಂಬಿಕೆಗೆ ಅರ್ಹವಿಲ್ಲ.,24549,2026-08-23T23:52:04Z
25970,kn,456,kept,,negative_ack,ನನಗೆ ಇದು ಬೇಡ.,24550,2026-08-23T23:52:05Z
25971,kn,456,kept,,thinking,ಕ್ಯಾನ್ಸಲ್ ಮಾಡೋದು ಹೇಗೆ?,24551,2026-08-23T23:52:05Z
25972,kn,456,kept,,clarifying_question,ಇನ್ನೊಂದು ಸಲ ಹೇಳಿ.,24552,2026-08-23T23:52:05Z
25973,kn,456,kept,,impatient,ಇಷ್ಟೊಂದು ತಡ ಯಾಕೆ?,24553,2026-08-23T23:52:05Z
25974,kn,456,kept,,negative_ack,ಇದು ಸರಿಯಾದ ಸೈಜ್ ಅಲ್ಲ.,24554,2026-08-23T23:52:05Z
25975,kn,456,rejected,missing_filler,skeptical,ಬೆಲೆ ಇಳಿಯುತ್ತಾ?,,2026-08-23T23:52:05Z
25976,kn,453,kept,,no_filler,ನನ್ನ ಅಕೌಂಟ್ ಬ್ಯಾಲೆನ್ಸ್ ಎಷ್ಟು ಇದೆ ನೋಡಿ,24555,2026-08-23T23:52:06Z
25977,kn,453,kept,,thinking,ಆದರೆ ನನಗೆ ಮೆಸೇಜ್ ಬರಲಿಲ್ಲ,24556,2026-08-23T23:52:06Z
25978,kn,453,kept,,no_filler,ಈಗಲೇ ಪೇಮೆಂಟ್ ಮಾಡ್ಬೇಕಾ?,24557,2026-08-23T23:52:06Z
25979,kn,453,kept,,thinking,ನನ್ನ ಕಾರ್ಡ್ ಬ್ಲಾಕ್ ಆಗಿರಬಹುದು,24558,2026-08-23T23:52:06Z
25980,kn,453,kept,,positive_ack,ಎಲ್ಲಾ ಸರಿಯಾಗಿದೆ ಅಲ್ವಾ?,24559,2026-08-23T23:52:06Z
25981,kn,453,kept,,surprised,"ಅರೆ, ಇದು ಹೇಗೆ ಸಾಧ್ಯ?",24560,2026-08-23T23:52:06Z
25982,kn,453,kept,,no_filler,ಲೋನ್ ಅಪ್ಲಿಕೇಶನ್ ಸ್ಟೇಟಸ್ ಏನಿದೆ?,24561,2026-08-23T23:52:07Z
25983,kn,453,kept,,thinking,ನನಗೆ ಆಪ್ ಓಪನ್ ಆಗ್ತಿಲ್ಲ,24562,2026-08-23T23:52:07Z
25984,kn,453,kept,,empathetic,ನಿಮ್ಮ ಚಾರ್ಜಸ್ ತುಂಬಾ ಜಾಸ್ತಿ ಇದೆ,24563,2026-08-23T23:52:07Z
25985,kn,453,kept,,no_filler,ಹೊಸ ಚೆಕ್ ಬುಕ್ ಬೇಕು,24564,2026-08-23T23:52:07Z
25986,kn,453,kept,,thinking,ಫಿಕ್ಸೆಡ್ ಡೆಪಾಸಿಟ್ ಬಗ್ಗೆ ಹೇಳಿ,24565,2026-08-23T23:52:07Z
25987,kn,453,kept,,thinking,ನನಗೆ ಈ ಫೀಚರ್ ಇಷ್ಟವಾಗಲಿಲ್ಲ,24566,2026-08-23T23:52:07Z
25988,kn,453,kept,,no_filler,ಪಾಸವರ್ಡ್ ಮರೆತುಹೋಗಿದೆ,24567,2026-08-23T23:52:08Z
25989,kn,453,kept,,thinking,ಬಾಡಿಗೆ ಎಷ್ಟು ಆಗುತ್ತೆ?,24568,2026-08-23T23:52:08Z
25990,kn,453,kept,,thinking,ಅದಕ್ಕೆ ಡಿಪಾಸಿಟ್ ಎಷ್ಟು ಕೊಡಬೇಕು?,24569,2026-08-23T23:52:08Z
25991,kn,453,kept,,hesitating,ಆದರೆ ಅಲ್ಲಿ ಟ್ರಾಫಿಕ್ ತುಂಬಾ ಇರುತ್ತೆ ಅಲ್ವಾ?,24570,2026-08-23T23:52:08Z
25992,kn,453,kept,,positive_ack,"ನಾನು ಒಂಟಿಯಾಗಿ ಇರ್ತೀನಿ, ಸಣ್ಣ ಮನೆ ಸಾಕು.",24571,2026-08-23T23:52:08Z
25993,kn,453,kept,,thinking,ಅಗ್ರಿಮೆಂಟ್ ಪೇಪರ್ಸ್ ಎಲ್ಲ ಹೇಗಿರುತ್ತೆ?,24572,2026-08-23T23:52:08Z
25994,kn,453,kept,,clarifying_question,ನೀರು ಮತ್ತು ಕರೆಂಟ್ ಬಿಲ್ ಸೇರ್ಪ니까?,24573,2026-08-23T23:52:09Z
25995,kn,453,kept,,thinking,ಅಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಸೌಲಭ್ಯ ಇದೆಯಾ?,24574,2026-08-23T23:52:09Z
25996,kn,453,kept,,hesitating,ಆದರೆ ಈ ಬೆಲೆ ತುಂಬಾ ಜಾಸ್ತಿ ಅನಿಸುತ್ತೆ.,24575,2026-08-23T23:52:09Z
25997,kn,453,kept,,thinking,ಮನೆಯನ್ನು ಯಾವಾಗ ನೋಡಬಹುದು?,24576,2026-08-23T23:52:09Z
25998,kn,453,kept,,thinking,ನನಗೆ ಮನೆಯಲ್ಲಿ ಪೆಟ್ಸ್ ಇಡೋಕೆ ಅನುಮತಿ ಇದೆಯಾ?,24577,2026-08-23T23:52:09Z
25999,kn,453,kept,,thinking,ಬ್ರೋಕರ್ ಕಮಿಷನ್ ಎಷ್ಟು ಕೊಡಬೇಕು?,24578,2026-08-23T23:52:09Z
26000,kn,453,kept,,thinking,ಅಲ್ಲಿ ಸುತ್ತಮುತ್ತ ಅಂಗಡಿಗಳು ಇವೆಯಾ?,24579,2026-08-23T23:52:09Z
26001,kn,456,kept,,sad_acknowledge,ಇವತ್ತು ತುಂಬಾ ಬೇಜಾರಾಗಿದೆ,24580,2026-08-23T23:52:10Z
26002,kn,456,kept,,apologetic,ನಿಮ್ಮ ವಾಯ್ಸ್ ಸ್ವಲ್ಪ ಕಟ್ ಆಗ್ತಿದೆ,24581,2026-08-23T23:52:10Z
26003,kn,456,kept,,no_filler,ನನಗೆ ಈಗ ಮಾತನಾಡಲು ಸಾಧ್ಯವಿಲ್ಲ,24582,2026-08-23T23:52:10Z
26004,kn,456,kept,,calming,ಆದರೆ ನನಗೆ ಇದು ಸರಿಯಾಗಿ ಅನ್ನಿಸಿಲ್ಲ,24583,2026-08-23T23:52:10Z
26005,kn,456,kept,,sad_acknowledge,ನನ್ನ ಫೋನ್ ಬ್ಯಾಟರಿ ತುಂಬಾ ಲೋ ಆಗಿದೆ,24584,2026-08-23T23:52:10Z
26006,kn,456,kept,,polite_interrupt,"ಕ್ಷಮಿಸಿ, ನಾನು ಮಧ್ಯೆ ಮಾತನಾಡುತ್ತಿದ್ದೇನೆ",24585,2026-08-23T23:52:11Z
26007,kn,456,kept,,calming,ನನ್ನ ಮೂಡ್ ಈಗ全然 ಇಲ್ಲ,24586,2026-08-23T23:52:11Z
26008,kn,456,kept,,calming,ನನಗೆ ತುಂಬಾ ಭಯವಾಗುತ್ತಿದೆ,24587,2026-08-23T23:52:11Z
26009,kn,456,kept,,sad_acknowledge,ಇದು ತುಂಬಾ ಕಷ್ಟದ ವಿಷಯ,24588,2026-08-23T23:52:11Z
26010,kn,456,kept,,thinking,ನಾನು ಹೇಳುವುದು ನಿಮಗೆ ಅರ್ಥವಾಗುತ್ತಿದೆಯಾ?,24589,2026-08-23T23:52:11Z
26011,kn,456,kept,,apologetic,"ಅಯ್ಯೋ, ನಾನು ಮರೆತುಬಿಟ್ಟೆ",24590,2026-08-23T23:52:11Z
26012,kn,456,kept,,sad_acknowledge,ನನ್ನ ಮನಸ್ಸಿಗೆ ತುಂಬಾ ನೋವಾಗಿದೆ,24591,2026-08-23T23:52:11Z
26013,kn,453,kept,,empathetic,ನನ್ನ ಮಗನಿಗೆ ಗಣಿತ ಅಂದ್ರೆ ತುಂಬಾ ಭಯ,24592,2026-08-23T23:52:12Z
26014,kn,453,kept,,thinking,ನಾಳೆ ಸ್ಕೂಲ್ ರಜೆನಾ?,24593,2026-08-23T23:52:12Z
26015,kn,453,kept,,agreeing,ಅವನು ಹೋಮ್ ವರ್ಕ್ ಮಾಡೋಕೆ ತುಂಬಾ ಟೈಮ್ ತಗೋತಾನೆ,24594,2026-08-23T23:52:12Z
26016,kn,453,kept,,agreeing,ಈ ಹೊಸ ಸಿಲೆಬಸ್ ತುಂಬಾ ಡಿಫಿಕಲ್ಟ್ ಆಗಿದೆ,24595,2026-08-23T23:52:12Z
26017,kn,453,kept,,positive_ack,ಅವಳಿಗೆ ಡ್ರಾಯಿಂಗ್ ಕ್ಲಾಸ್‌ಗೆ ಸೇರಿಸೋಣವಾ?,24596,2026-08-23T23:52:12Z
26018,kn,453,kept,,thinking,ಸ್ಕೂಲ್ ಬಸ್ಸು ಇನ್ನೂ ಬರಲಿಲ್ಲ,24597,2026-08-23T23:52:12Z
26019,kn,453,kept,,thinking,ಮಕ್ಕಳಿಗಾಗಿ ಯಾವ ಬೆಸ್ಟ್ ಆನ್ಲೈನ್ ಕೋರ್ಸ್ ಇದೆ?,24598,2026-08-23T23:52:12Z
26020,kn,453,kept,,positive_ack,ಅವನು ತುಂಬಾ ಚಟುವಟಿಕೆಯ ಮಗು,24599,2026-08-23T23:52:13Z
26021,kn,453,kept,,positive_ack,ಟೀಚರ್ಸ್ ಫೀಡ್‌ಬ್ಯಾಕ್ ಚೆನ್ನಾಗಿದೆ,24600,2026-08-23T23:52:13Z
26022,kn,453,kept,,encouraging,ಅವನಿಗೆ ಸ್ಪೋರ್ಟ್ಸ್ ಅಂದ್ರೆ ತುಂಬಾ ಇಷ್ಟ,24601,2026-08-23T23:52:13Z
26023,kn,453,kept,,empathetic,ಈ ಸ್ಕೂಲ್ ಫೀಸ್ ತುಂಬಾ ಜಾಸ್ತಿ ಅನಿಸ್ತಿದೆ,24602,2026-08-23T23:52:13Z
26024,kn,453,kept,,empathetic,ಅವಳು ಪ್ರತಿದಿನ ಸ್ಕೂಲ್‌ಗೆ ಹೋಗೋಕೆ ಮರುಕುತ್ತಾಳೆ,24603,2026-08-23T23:52:13Z
26025,kn,453,kept,,thinking,ಮಕ್ಕಳಿಗೆ ಮೊಬೈಲ್ ಕೊಡುವುದು ಸರಿಯಾ?,24604,2026-08-23T23:52:14Z
26026,kn,454,kept,,sad_acknowledge,ಅಮ್ಮ ತಂದೆ ಇಬ್ಬರೂ ಇಲ್ಲ,24605,2026-08-23T23:52:14Z
26027,kn,454,kept,,thinking,ನನ್ನ ಮನೆ ತುಂಬಾ ದೂರ ಇದೆ,24606,2026-08-23T23:52:14Z
26028,kn,454,kept,,negative_ack,"ಇಲ್ಲ, ಅದು ಆಗಲ್ಲ",24607,2026-08-23T23:52:14Z
26029,kn,454,kept,,skeptical,ನಿಮ್ಮ ಮಾತು ನಂಬೋಕೆ ಆಗಲ್ಲ,24608,2026-08-23T23:52:14Z
26030,kn,454,kept,,impatient,"ಬೇಗ ಹೇಳಿ, ಸಮಯ ಇಲ್ಲ",24609,2026-08-23T23:52:15Z
26031,kn,454,kept,,clarifying_question,ನನಗೆ ಅರ್ಥವಾಗುತ್ತಿಲ್ಲ,24610,2026-08-23T23:52:15Z
26032,kn,454,kept,,negative_ack,ಆದರೆ ಮನೆಯಲ್ಲಿ ಯಾರೂ ಇಲ್ಲ,24611,2026-08-23T23:52:15Z
26033,kn,454,kept,,positive_ack,ನನ್ನ ಅಕ್ಕ ಮದುವೆ ಆಗಿದೆ,24612,2026-08-23T23:52:15Z
26034,kn,454,kept,,skeptical,ಇದು ತುಂಬಾ ಕಷ್ಟದ ಕೆಲಸ,24613,2026-08-23T23:52:15Z
26035,kn,454,rejected,missing_filler,negative_ack,ನನಗೆ ಈಗ ಬೇಡ,,2026-08-23T23:52:15Z
